time,open,high,low,close,Plot,Plot,Plot,Plot,Chars,Chars,Chars,Chars,Chars,Chars,Chars
2025-10-21T20:30:00-04:00,1.16071,1.1608,1.1605,1.160615,1.1603280391559043,1.1607517098271347,1.1617078742094804,1.1631096859980787,0,0,0,0,0,0,0
2025-10-21T20:45:00-04:00,1.160615,1.16069,1.16045,1.160475,1.1603420354267706,1.1607408584613648,1.1616834608587976,1.1630834702170034,0,0,0,0,0,0,0
2025-10-21T21:00:00-04:00,1.160475,1.16093,1.16043,1.1607,1.1603761272908877,1.1607392561687622,1.161663986386346,1.1630597540954413,0,0,0,0,0,0,0
2025-10-21T21:15:00-04:00,1.1607,1.16075,1.16028,1.16031,1.1603698294536602,1.1607224225935167,1.1616371747747352,1.1630323933581732,0,0,0,0,0,0,0
2025-10-21T21:30:00-04:00,1.16031,1.16056,1.160145,1.160415,1.1603741314104545,1.1607103668055356,1.1616129732940472,1.1630063496431664,0,0,0,0,0,0,0
2025-10-21T21:45:00-04:00,1.160415,1.16061,1.160365,1.1605,1.1603861188951732,1.1607021171268872,1.1615909342189177,1.1629814108407468,0,0,0,0,0,0,0
2025-10-21T22:00:00-04:00,1.1605,1.160965,1.16049,1.16086,1.1604312504289662,1.1607083086121073,1.1615764602739886,1.1629603022751673,0,0,0,0,0,0,0
2025-10-21T22:15:00-04:00,1.16086,1.16097,1.160755,1.16079,1.160465417054779,1.1607115121959461,1.1615608868032166,1.1629387072276531,0,0,0,0,0,0,0
2025-10-21T22:30:00-04:00,1.16079,1.16105,1.160655,1.161004,1.1605167106686096,1.160722982305909,1.1615498593417668,1.1629194564094676,0,0,0,0,0,0,0
2025-10-21T22:45:00-04:00,1.161005,1.16111,1.16081,1.16085,1.1605484525096945,1.1607279633919518,1.1615360007409397,1.1628988648034033,0,0,0,0,0,0,0
2025-10-21T23:00:00-04:00,1.16085,1.160905,1.16066,1.16069,1.160561933223057,1.1607264746314832,1.1615192482510202,1.1628768860491405,0,0,0,0,0,0,0
2025-10-21T23:15:00-04:00,1.16069,1.16072,1.16047,1.160545,1.160560320535147,1.160719357979268,1.1614999562064454,1.1628536832028804,0,0,0,0,0,0,0
2025-10-21T23:30:00-04:00,1.160545,1.160825,1.16049,1.160815,1.1605845757222757,1.1607231086467478,1.1614863927172088,1.1628333977978766,0,0,0,0,0,0,0
2025-10-21T23:45:00-04:00,1.160815,1.16091,1.16069,1.16071,1.1605965208915827,1.1607225945821695,1.1614710186039967,1.1628122694615795,0,0,0,0,0,0,0
2025-10-22T00:00:00-04:00,1.16071,1.16091,1.160615,1.16078,1.1606139950923844,1.1607248457750257,1.1614573350672839,1.162792047874897,0,0,0,1,0,0,0
2025-10-22T00:15:00-04:00,1.16078,1.160885,1.160485,1.16064,1.1606164717502525,1.1607215184897306,1.1614411502144664,1.1627706344632065,0,0,0,0,0,0,0
2025-10-22T00:30:00-04:00,1.16064,1.160855,1.16064,1.16082,1.1606358553930856,1.160725380509741,1.1614288502102195,1.1627512251650651,0,0,0,0,0,0,0
2025-10-22T00:45:00-04:00,1.16082,1.16097,1.1608,1.16092,1.1606629167842202,1.160733012646614,1.161418773968433,1.1627330040191441,0,0,0,0,0,0,0
2025-10-22T01:00:00-04:00,1.16092,1.16143,1.160915,1.161365,1.1607297818523896,1.1607577964643938,1.161417709137375,1.162719392038854,0,0,0,0,0,0,0
2025-10-22T01:15:00-04:00,1.161365,1.161485,1.16125,1.161425,1.160795993104543,1.1607839613089275,1.1614178535108923,1.1627065125160794,0,0,0,0,0,0,0
2025-10-22T01:30:00-04:00,1.161425,1.16158,1.16126,1.16132,1.160845898523158,1.1608049824340676,1.1614159158176074,1.1626927163716407,0,0,0,0,0,0,0
2025-10-22T01:45:00-04:00,1.16132,1.161475,1.16119,1.161365,1.1608953367590478,1.1608269439072414,1.1614149075835953,1.1626795052634653,0,0,0,0,0,0,0
2025-10-22T02:00:00-04:00,1.161365,1.16142,1.16046,1.16065,1.1608719713534241,1.1608200049304869,1.1613997608987716,1.1626593111812418,0,0,0,0,0,0,0
2025-10-22T02:15:00-04:00,1.16065,1.161195,1.160435,1.16096,1.1608803550340503,1.1608254949332129,1.1613910527621623,1.1626424026122741,0,0,0,0,0,0,0
2025-10-22T02:30:00-04:00,1.16096,1.161495,1.160845,1.161195,1.1609103212212837,1.1608399853279887,1.1613871705292482,1.1626280005962315,0,0,0,0,0,0,0
2025-10-22T02:45:00-04:00,1.161195,1.161435,1.16069,1.16096,1.1609150525335423,1.1608446917857147,1.1613787117068868,1.1626114035753734,0,0,0,0,0,0,0
2025-10-22T03:00:00-04:00,1.16096,1.16129,1.160085,1.16035,1.1608612380065384,1.1608252921078435,1.1613583411780375,1.1625889020472602,0,0,0,0,0,0,0
2025-10-22T03:15:00-04:00,1.16035,1.16072,1.159965,1.160155,1.160793977244011,1.16079900614283,1.1613345126398584,1.1625646841164416,0,0,0,0,0,0,0
2025-10-22T03:30:00-04:00,1.160155,1.160575,1.160115,1.160425,1.1607588365541053,1.160784339235268,1.161316502488574,1.1625433937272234,0,0,0,0,0,0,0
2025-10-22T03:45:00-04:00,1.160425,1.16064,1.160065,1.16008,1.1606941854537143,1.1607567180887868,1.1612920172907806,1.162518882346853,0,0,0,0,0,0,0
2025-10-22T04:00:00-04:00,1.16008,1.16008,1.159125,1.15916,1.1605480725533606,1.160694101693148,1.1612497991266066,1.162485460631959,0,0,0,0,0,0,0
2025-10-22T04:15:00-04:00,1.15916,1.1599,1.15898,1.159675,1.160464922786374,1.1606541369208676,1.1612186149854857,1.1624574958495515,0,0,0,0,0,0,0
2025-10-22T04:30:00-04:00,1.159675,1.159675,1.15913,1.159225,1.1603468349019574,1.1605980923357355,1.1611791374610207,1.162425331711745,0,0,0,0,0,0,0
2025-10-22T04:45:00-04:00,1.159225,1.16004,1.159195,1.15976,1.1602909458636759,1.1605652259696282,1.1611510357291193,1.1623988109981953,0,0,0,0,0,0,0
2025-10-22T05:00:00-04:00,1.15976,1.16021,1.159675,1.159885,1.1602522843528495,1.1605385504414074,1.1611259657146813,1.1623737979534372,0,0,0,0,0,0,0
2025-10-22T05:15:00-04:00,1.159885,1.1599,1.15924,1.159645,1.1601944477478163,1.1605035092476268,1.1610966396609252,1.1623466457349951,0,0,0,0,0,0,0
2025-10-22T05:30:00-04:00,1.159645,1.15985,1.159479,1.159619,1.1601396432004052,1.160468822610465,1.1610673794696198,1.162319504981413,0,0,0,0,0,0,0
2025-10-22T05:45:00-04:00,1.15962,1.15971,1.15937,1.15948,1.160076820038462,1.1604300452531917,1.1610359462127957,1.1622912512005035,0,0,0,0,0,0,0
2025-10-22T06:00:00-04:00,1.15948,1.15971,1.158995,1.159165,1.1599899800347988,1.1603804356354195,1.1609988977729384,1.162260144223384,0,0,0,0,0,0,0
2025-10-22T06:15:00-04:00,1.159165,1.15925,1.158545,1.15864,1.159861410507675,1.1603121832575598,1.1609521869259496,1.1622241228878278,0,0,0,0,0,0,0
2025-10-22T06:30:00-04:00,1.15864,1.158685,1.158315,1.158569,1.1597383237926584,1.1602438231298124,1.1609049951056338,1.1621877535058593,0,0,0,0,0,0,0
2025-10-22T06:45:00-04:00,1.15857,1.15889,1.15847,1.15859,1.1596289596219291,1.1601789673208003,1.1608591536183936,1.1621519549635124,0,0,0,0,0,0,0
2025-10-22T07:00:00-04:00,1.15859,1.15893,1.158505,1.158715,1.1595419158484122,1.1601215568376317,1.1608166951309007,1.1621177564066616,0,0,0,0,0,0,0
2025-10-22T07:15:00-04:00,1.158715,1.15886,1.15844,1.158455,1.1594384000533253,1.1600562016675284,1.1607699288906848,1.1620813110692818,0,0,0,0,0,0,0
2025-10-22T07:30:00-04:00,1.158455,1.158855,1.158255,1.15845,1.1593442667149134,1.1599932133668411,1.1607239897047306,1.1620451786208312,0,0,0,0,0,0,0
2025-10-22T07:45:00-04:00,1.15845,1.158745,1.158245,1.15825,1.1592400508373026,1.1599248520583376,1.1606749998095873,1.1620074156494797,0,0,0,0,0,0,0
2025-10-22T08:00:00-04:00,1.15825,1.15905,1.158235,1.15904,1.159220998376607,1.1598901519776186,1.1606426235757341,1.1619778891256043,0,0,0,0,0,0,0
2025-10-22T08:15:00-04:00,1.15904,1.159165,1.158155,1.158615,1.1591632842455017,1.159840146017712,1.1606024726138384,1.161944427542265,0,0,0,0,0,0,0
2025-10-22T08:30:00-04:00,1.158615,1.15876,1.157995,1.158024,1.1590547809840255,1.1597689246052527,1.160551413750198,1.1619054183129887,0,0,0,0,0,0,0
2025-10-22T08:45:00-04:00,1.158024,1.15882,1.157705,1.158305,1.158983373271261,1.1597115157972036,1.1605069303096,1.161869593255148,0,0,0,0,0,0,0
2025-10-22T09:00:00-04:00,1.158305,1.158785,1.158185,1.15846,1.1589335281978077,1.1596624367463328,1.1604663970361426,1.1618356669541017,0,0,0,0,0,0,0
2025-10-22T09:15:00-04:00,1.15846,1.1591,1.158245,1.15904,1.1589436683694452,1.159638027462163,1.1604381515502784,1.1618078493724688,0,0,0,0,0,0,0
2025-10-22T09:30:00-04:00,1.159039,1.15977,1.15897,1.1594,1.1589871285247362,1.159628693051882,1.1604175940938373,1.1617838906722453,0,0,0,0,0,0,0
2025-10-22T09:45:00-04:00,1.1594,1.15964,1.159235,1.15948,1.1590340686652374,1.159622861951808,1.1603990278741574,1.1617609663869493,0,0,0,0,0,0,0
2025-10-22T10:00:00-04:00,1.15948,1.159985,1.15924,1.159485,1.1590770145066434,1.1596174556007568,1.1603809283122928,1.1617383199552382,0,0,0,0,0,0,0
2025-10-22T10:15:00-04:00,1.159485,1.160355,1.159275,1.160295,1.1591930131250583,1.1596440259693546,1.1603792267615542,1.1617239585626489,0,0,0,0,0,0,0
2025-10-22T10:30:00-04:00,1.160295,1.160345,1.159815,1.160235,1.159292249970291,1.1596672014215368,1.160376370786078,1.1617091430545627,0,0,0,0,0,0,0
2025-10-22T10:45:00-04:00,1.160235,1.16116,1.15998,1.16112,1.1594663214016918,1.1597241739148099,1.1603910961170467,1.1617032809346168,0,0,0,0,0,0,0
2025-10-22T11:00:00-04:00,1.16112,1.161645,1.160865,1.16108,1.1596200050777212,1.1597773435652095,1.1604047377780953,1.1616970791342724,0,0,0,0,0,0,0
2025-10-22T11:15:00-04:00,1.16108,1.16163,1.160915,1.1613,1.1597800045941287,1.1598370555822601,1.1604224657428854,1.1616931280981104,0,0,0,0,0,0,0
2025-10-22T11:30:00-04:00,1.1613,1.161695,1.160925,1.16147,1.159940956537545,1.15990109261825,1.1604432089955015,1.1616909079180298,0,0,0,0,0,0,0
2025-10-22T11:45:00-04:00,1.16147,1.16153,1.160965,1.161125,1.1600537225815883,1.159949088986162,1.1604567098074716,1.1616852769934722,0,0,0,0,0,0,0
2025-10-22T12:00:00-04:00,1.161125,1.16147,1.161035,1.161355,1.1601776537642943,1.1600042227514105,1.1604744977320762,1.1616819906552287,0,0,0,0,0,0,0
2025-10-22T12:15:00-04:00,1.161355,1.1616,1.16133,1.16158,1.1603112105486473,1.1600660179376296,1.1604963888660946,1.1616809758228384,0,0,0,0,0,0,0
2025-10-22T12:30:00-04:00,1.16158,1.162259,1.161535,1.16188,1.1604606190678237,1.160137154489095,1.16052378710637,1.1616829561629096,0,0,0,0,0,0,0
2025-10-22T12:45:00-04:00,1.16188,1.162215,1.161755,1.161955,1.1606029410613643,1.1602084425483463,1.160552127955749,1.1616856630667614,0,0,0,0,0,0,0
2025-10-22T13:00:00-04:00,1.161955,1.162065,1.16126,1.161585,1.1606964704840914,1.1602624251935092,1.1605725808675162,1.1616846614442065,0,0,0,0,0,0,0
2025-10-22T13:15:00-04:00,1.161585,1.16183,1.1614,1.16162,1.1607844256760826,1.1603156634212146,1.1605933218404367,1.1616840180467516,0,0,0,0,0,0,0
2025-10-22T13:30:00-04:00,1.161619,1.161875,1.161379,1.161619,1.1608639089450272,1.1603667746595983,1.160613632299042,1.1616833711010128,0,0,0,0,0,0,0
2025-10-22T13:45:00-04:00,1.161619,1.1617,1.16141,1.16147,1.1609216319026436,1.1604100383984375,1.1606305900752985,1.1616812480054803,0,0,0,0,0,0,0
2025-10-22T14:00:00-04:00,1.16147,1.16157,1.16133,1.161465,1.160973381245249,1.160451409441636,1.1606471130441045,1.1616790962840329,0,0,0,0,0,0,0
2025-10-22T14:15:00-04:00,1.161465,1.161545,1.161315,1.161385,1.1610125830314157,1.1604880208360817,1.1606617246669935,1.1616761699528484,0,0,0,0,0,0,0
2025-10-22T14:30:00-04:00,1.161385,1.161425,1.16082,1.160825,1.1609947179808047,1.1605012357052549,1.1606649578419044,1.1616677006000837,0,0,0,0,0,0,0
2025-10-22T14:45:00-04:00,1.160825,1.16103,1.160765,1.16092,1.1609876019826328,1.1605176578344605,1.1606700081816685,1.1616602607931177,0,0,0,0,0,0,0
2025-10-22T15:00:00-04:00,1.16092,1.16102,1.160605,1.16098,1.160986877984287,1.1605357888997758,1.1606761466335167,1.1616534920290071,0,0,0,0,0,0,0
2025-10-22T15:15:00-04:00,1.16098,1.16112,1.160775,1.16078,1.1609671753191166,1.160545365805667,1.1606782031358234,1.161644800566032,0,0,0,0,0,0,0
2025-10-22T15:30:00-04:00,1.16078,1.16082,1.16062,1.16073,1.1609445871934865,1.1605526063623075,1.1606792288163021,1.1616356980728377,0,0,0,0,0,0,0
2025-10-22T15:45:00-04:00,1.16073,1.16075,1.16048,1.1606,1.1609117693655353,1.1605544649363346,1.1606776599288506,1.1616253926193767,0,0,0,0,0,0,0
2025-10-22T16:00:00-04:00,1.1606,1.161055,1.16058,1.16104,1.1609239818069128,1.1605735055270665,1.1606848349797645,1.1616195678171939,0,0,0,0,0,0,0
2025-10-22T16:15:00-04:00,1.16104,1.161095,1.16088,1.16103,1.160934078777683,1.1605914072711032,1.1606916699306602,1.1616137014707542,0,0,0,0,0,0,0
2025-10-22T16:30:00-04:00,1.16103,1.1611,1.16079,1.161039,1.1609440712750465,1.1606089599271383,1.1606985477538154,1.1616079830481596,0,0,0,0,0,0,0
2025-10-22T16:45:00-04:00,1.16104,1.161105,1.160885,1.161105,1.1609593978202801,1.1606284124790152,1.1607065963131458,1.1616029782417103,0,0,0,0,0,0,0
2025-10-22T17:00:00-04:00,1.161105,1.16119,1.16095,1.16102,1.160965169456444,1.1606437688523872,1.1607128023267468,1.161597177463186,0,0,0,0,0,0,0
2025-10-22T17:15:00-04:00,1.16102,1.161105,1.160975,1.161065,1.1609746771272589,1.1606602877209211,1.1607197765380983,1.1615918821650448,0,0,0,0,0,0,0
2025-10-22T17:30:00-04:00,1.161065,1.16122,1.161065,1.1612,1.1609961364484722,1.160681452908336,1.1607292859135816,1.1615879828400195,0,0,0,0,0,0,0
2025-10-22T17:45:00-04:00,1.1612,1.161305,1.16117,1.161275,1.161022694881951,1.1607047292648718,1.1607400921331146,1.1615848685829049,0,0,0,0,0,0,0
2025-10-22T18:00:00-04:00,1.161275,1.1614,1.161125,1.16138,1.161056723940813,1.160731210470171,1.1607527635760233,1.1615828300895426,0,0,0,0,0,0,0
2025-10-22T18:15:00-04:00,1.161379,1.16147,1.161305,1.161309,1.161080750232164,1.1607538688831054,1.1607637781586764,1.1615801054120347,0,0,0,0,0,0,0
2025-10-22T18:30:00-04:00,1.161309,1.16132,1.161225,1.161245,1.161096393067196,1.1607731289269052,1.1607733073040492,1.1615767710298255,0,0,0,0,0,0,0
2025-10-22T18:45:00-04:00,1.161245,1.16132,1.16119,1.161245,1.1611105461084155,1.1607916336748698,1.160782647753474,1.1615734698255487,0,0,0,0,0,0,0
2025-10-22T19:00:00-04:00,1.161245,1.161275,1.16087,1.16087,1.161087636955233,1.1607947068640907,1.1607843775009299,1.161566470125792,0,0,0,0,0,0,0
2025-10-22T19:15:00-04:00,1.16087,1.16102,1.16082,1.16084,1.161064052483306,1.1607964830654989,1.160785478936555,1.1615592415673264,0,0,0,0,0,0,0
2025-10-22T19:30:00-04:00,1.160839,1.16092,1.16076,1.16082,1.1610408093896578,1.1607974052982244,1.1607861625219698,1.1615518859298406,0,0,0,0,0,0,0
2025-10-22T19:45:00-04:00,1.16082,1.16088,1.16068,1.16073,1.1610112084954047,1.160794761953196,1.1607850503928219,1.1615437079603894,0,0,0,0,0,0,0
2025-10-22T20:00:00-04:00,1.16073,1.16075,1.16011,1.16021,1.1609349029244138,1.160771830111894,1.1607736632563304,1.1615304372344153,0,0,0,0,0,0,0
2025-10-22T20:15:00-04:00,1.16021,1.16022,1.15977,1.15998,1.1608439597887554,1.1607407779506433,1.1607579471522447,1.1615150099982519,0,0,0,0,0,0,0
2025-10-22T20:30:00-04:00,1.15998,1.160259,1.15998,1.16019,1.160781677904112,1.160719178815324,1.1607467006739824,1.1615018258191647,0,0,0,0,0,0,0
2025-10-22T20:45:00-04:00,1.16019,1.160645,1.160185,1.16042,1.1607472323894348,1.1607074463127622,1.1607402313537056,1.161491061383153,0,0,0,0,0,0,0
2025-10-22T21:00:00-04:00,1.16042,1.16056,1.16015,1.160155,1.1606908293047267,1.1606857817514775,1.1607286426140282,1.1614777672400372,0,0,0,0,0,0,0
2025-10-22T21:15:00-04:00,1.160155,1.16032,1.15994,1.15999,1.1606240836566575,1.160658496192596,1.1607140160276117,1.1614629635859075,0,0,0,0,0,0,0
2025-10-22T21:30:00-04:00,1.159989,1.16015,1.1599,1.160059,1.1605702661655473,1.1606349865379846,1.1607010454132036,1.1614489937989831,0,0,0,0,0,0,0
2025-10-22T21:45:00-04:00,1.16006,1.1603,1.159765,1.1598,1.1604969074831142,1.1606022419678674,1.1606832029297738,1.1614325859004857,0,0,0,0,0,0,0
2025-10-22T22:00:00-04:00,1.1598,1.15984,1.159575,1.159795,1.160430059151389,1.1605705854201078,1.1606656147529466,1.1614162915134163,0,0,0,0,0,0,0
2025-10-22T22:15:00-04:00,1.159795,1.15996,1.15969,1.15976,1.1603662439941138,1.1605387977565742,1.1606476817875417,1.161399811000845,0,0,0,0,0,0,0
2025-10-22T22:30:00-04:00,1.15976,1.159765,1.15953,1.15958,1.160291363613722,1.1605011978445516,1.160626539573927,1.1613817034286973,0,0,0,0,0,0,0
2025-10-22T22:45:00-04:00,1.15958,1.15975,1.159555,1.159675,1.160232662317177,1.160468797929079,1.1606076972061266,1.1613647213050287,0,0,0,0,0,0,0
2025-10-22T23:00:00-04:00,1.159675,1.15976,1.1596,1.15971,1.1601828849536364,1.1604390411475465,1.160589921023827,1.1613482564164215,0,0,0,0,0,0,0
2025-10-22T23:15:00-04:00,1.15971,1.159865,1.15965,1.15967,1.1601340387675758,1.160408882671172,1.1605717047659294,1.1613315573476013,0,0,0,0,0,0,0
2025-10-22T23:30:00-04:00,1.15967,1.159784,1.15956,1.1596,1.1600831779325687,1.1603771617821064,1.1605524630873962,1.161314327921257,0,0,0,0,0,0,0
2025-10-22T23:45:00-04:00,1.1596,1.15962,1.15921,1.15929,1.160007637177086,1.1603345279867296,1.160527463818339,1.1612941853548764,0,0,0,0,0,0,0
2025-10-23T00:00:00-04:00,1.15929,1.15936,1.15907,1.15936,1.159945957445935,1.1602963112029363,1.1605043457229263,1.1612749397294548,0,0,0,0,1,0,0
2025-10-23T00:15:00-04:00,1.15936,1.15957,1.15936,1.15953,1.159906342451084,1.1602662597832134,1.1604850517482148,1.1612575771450822,0,0,0,0,0,0,0
2025-10-23T00:30:00-04:00,1.15953,1.159725,1.1595,1.159675,1.159884309836695,1.1602430731250482,1.1604690111195373,1.1612418301088128,0,0,0,0,0,0,0
2025-10-23T00:45:00-04:00,1.159675,1.159935,1.15963,1.1599,1.1598858041379623,1.160229619277007,1.1604577435726158,1.1612284785654414,0,0,0,0,0,0,0
2025-10-23T01:00:00-04:00,1.1599,1.159955,1.159785,1.15982,1.159879537077204,1.1602135557759479,1.1604451149870194,1.1612144638533475,0,0,0,0,0,0,0
2025-10-23T01:15:00-04:00,1.15982,1.16002,1.15969,1.15997,1.1598881525936606,1.160204004569048,1.1604357067694546,1.1612020811284385,0,0,0,0,0,0,0
2025-10-23T01:30:00-04:00,1.15997,1.15997,1.159725,1.15987,1.1598864237752167,1.160190906350654,1.160424504655208,1.1611888265898471,0,0,0,0,0,0,0
2025-10-23T01:45:00-04:00,1.15987,1.16042,1.15987,1.160155,1.1599120024632912,1.1601894982584715,1.1604191679293623,1.1611785397581074,0,0,0,0,0,0,0
2025-10-23T02:00:00-04:00,1.160155,1.160405,1.159885,1.160025,1.159922764133454,1.1601830473463746,1.1604113626238304,1.161167061750564,0,0,0,0,0,0,0
2025-10-23T02:15:00-04:00,1.160025,1.160315,1.15981,1.15989,1.1599196437397916,1.1601715552935756,1.1604010386114774,1.1611543546684688,0,0,0,0,0,0,0
2025-10-23T02:30:00-04:00,1.159889,1.16007,1.159065,1.159455,1.1598753919550495,1.1601434550859844,1.1603823051736264,1.1611374456667924,0,0,0,0,0,0,0
2025-10-23T02:45:00-04:00,1.159455,1.159905,1.159315,1.159445,1.1598344022450449,1.1601160646904556,1.1603637446751387,1.1611206054114014,0,0,0,0,0,0,0
2025-10-23T03:00:00-04:00,1.159445,1.15971,1.15923,1.15952,1.1598044591740881,1.1600926896045554,1.1603470368597895,1.1611046789893973,0,0,0,0,0,0,0
2025-10-23T03:15:00-04:00,1.15952,1.160075,1.159395,1.15955,1.1597802249670321,1.1600714076592786,1.1603312539516748,1.1610892095467167,0,0,0,0,0,0,0
2025-10-23T03:30:00-04:00,1.159549,1.1597,1.1591,1.159514,1.1597548702082672,1.1600495485353854,1.160315070705107,1.1610735358198836,0,0,0,0,0,0,0
2025-10-23T03:45:00-04:00,1.159515,1.16015,1.159365,1.160015,1.1597796444741464,1.1600481936908604,1.1603091287109466,1.1610630031251583,0,0,0,0,0,0,0
2025-10-23T04:00:00-04:00,1.160015,1.160485,1.159855,1.16017,1.1598168211908944,1.1600529704088658,1.1603063736869674,1.161054117521923,0,0,0,0,0,0,0
2025-10-23T04:15:00-04:00,1.16017,1.160625,1.159955,1.160395,1.1598718858393806,1.1600663833340084,1.1603081286634631,1.1610475591386202,0,0,0,0,0,0,0
2025-10-23T04:30:00-04:00,1.160394,1.16044,1.15973,1.159855,1.1598702776642016,1.1600580937914982,1.160299155818642,1.1610356928785344,0,0,0,0,0,0,0
2025-10-23T04:45:00-04:00,1.159855,1.15986,1.159285,1.15963,1.1598473940771348,1.1600413057996748,1.1602859052083718,1.161021705884718,0,0,0,0,0,0,0
2025-10-23T05:00:00-04:00,1.15963,1.15985,1.159385,1.15956,1.1598200232126457,1.1600224310624327,1.16027153084781,1.1610071615475568,0,0,0,0,0,0,0
2025-10-23T05:15:00-04:00,1.15956,1.16004,1.159495,1.15994,1.1598314495733462,1.1600191984717492,1.1602649658805266,1.1609965430246956,0,0,0,0,0,0,0
2025-10-23T05:30:00-04:00,1.15994,1.15995,1.159484,1.159684,1.159817406756837,1.1600060534336414,1.1602534616056648,1.1609834828950967,0,0,0,0,0,0,0
2025-10-23T05:45:00-04:00,1.159685,1.159755,1.15931,1.15937,1.159774796589519,1.1599811101617339,1.1602359673164437,1.1609674283389266,0,0,0,0,0,0,0
2025-10-23T06:00:00-04:00,1.15937,1.1594,1.159205,1.15933,1.1597324350095648,1.1599555764299012,1.1602180273695835,1.1609511355196338,0,0,0,0,0,0,0
2025-10-23T06:15:00-04:00,1.15933,1.1595,1.159145,1.15922,1.1596836316753205,1.1599267302953953,1.160198264451374,1.1609339102905827,0,0,0,0,0,0,0
2025-10-23T06:30:00-04:00,1.15922,1.15937,1.159015,1.159035,1.1596218572300518,1.1598917604798895,1.160175229511743,1.1609150156608257,0,0,0,0,0,0,0
2025-10-23T06:45:00-04:00,1.159035,1.159155,1.15855,1.15879,1.1595426327319516,1.1598485541865604,1.1601477992243816,1.1608938712263897,0,0,0,0,0,0,0
2025-10-23T07:00:00-04:00,1.15879,1.158975,1.15855,1.15874,1.1594661915193847,1.159805081473362,1.1601199220120175,1.1608724396718981,0,0,0,0,0,0,0
2025-10-23T07:15:00-04:00,1.15874,1.158835,1.158535,1.158745,1.1593975066127766,1.1597635096508772,1.1600926958335618,1.1608512711179488,0,0,0,0,0,0,0
2025-10-23T07:30:00-04:00,1.158745,1.1593,1.15859,1.15913,1.159372029792512,1.1597386661351565,1.160073632549729,1.1608341440421484,0,0,0,0,0,0,0
2025-10-23T07:45:00-04:00,1.15913,1.159145,1.15864,1.15872,1.1593099317170348,1.1596987184435819,1.1600468279447838,1.1608131077830226,0,0,0,0,0,0,0
2025-10-23T08:00:00-04:00,1.15872,1.15938,1.15872,1.15913,1.1592927953630314,1.1596764157595199,1.1600286729359761,1.160796360441898,0,0,0,0,0,0,0
2025-10-23T08:15:00-04:00,1.15913,1.15926,1.15866,1.159135,1.1592777672332188,1.1596551837689504,1.1600109764421944,1.1607798294922274,0,0,0,0,0,0,0
2025-10-23T08:30:00-04:00,1.159135,1.1601,1.1591,1.15998,1.1593446465443409,1.159667921660364,1.1600103630472995,1.1607718709898172,0,0,0,0,0,0,0
2025-10-23T08:45:00-04:00,1.15998,1.16061,1.159965,1.16008,1.1594146802067846,1.1596840815952518,1.1600117419968579,1.1607649867013612,0,0,0,0,0,0,0
2025-10-23T09:00:00-04:00,1.16008,1.16033,1.15981,1.160065,1.159476615425186,1.1596990195719086,1.1600127966107814,1.1607580216595565,0,0,0,0,0,0,0
2025-10-23T09:15:00-04:00,1.160065,1.16048,1.16001,1.16038,1.1595626520513589,1.1597257246867356,1.1600200679650234,1.1607542602500087,0,0,0,0,0,0,0
2025-10-23T09:30:00-04:00,1.16038,1.16107,1.16035,1.160669,1.159668018522658,1.159762715875491,1.1600329181043298,1.1607534118893121,0,0,0,0,0,0,0
2025-10-23T09:45:00-04:00,1.16067,1.16085,1.16037,1.160695,1.1597658262824049,1.1597992760372364,1.1600460286369174,1.1607528306764832,0,0,0,0,0,0,0
2025-10-23T10:00:00-04:00,1.160695,1.161485,1.160585,1.16133,1.15991479520789,1.159859304427933,1.160071453812424,1.1607585736548267,0,0,0,0,0,0,0